method,epoch,block,layer,unit,global_unit,group_id,posterior_rank,unit_pip,gate_mean,margin_mean,margin_sd,input_slab_norm_mean,output_slab_norm_mean,slab_strength_mean,effective_strength_mean
VI,250,1,1,4,9,15,7,0.5099999904632568,0.2244342863559723,0.027204077690839767,1.3053534030914307,2.142000198364258,0.4334421455860138,0.9296131730079651,0.2044336497783661
VI,250,1,1,3,8,14,8,0.5059999823570251,0.21519555151462555,-0.02869199775159359,1.3055416345596313,2.4812402725219727,1.0079487562179565,2.503084897994995,0.5372329950332642
VI,250,1,1,2,7,13,9,0.5049999952316284,0.21998359262943268,0.015208289958536625,1.2854175567626953,2.29860258102417,0.41630372405052185,0.9563034772872925,0.21861401200294495
VI,500,0,0,1,1,7,2,0.5299999713897705,0.23847824335098267,0.04380716010928154,1.3865711688995361,2.2836170196533203,1.8792732954025269,4.298888683319092,0.9997745156288147
VI,500,0,0,4,4,10,3,0.527999997138977,0.2360701709985733,0.07066859304904938,1.3734105825424194,2.331949472427368,1.9668678045272827,4.585317611694336,1.0851103067398071
VI,500,0,0,2,2,8,7,0.5099999904632568,0.22987933456897736,0.046464767307043076,1.3983653783798218,2.352595806121826,1.9225468635559082,4.531767845153809,1.025220513343811
VI,500,0,0,3,3,9,8,0.5099999904632568,0.24302177131175995,0.050125088542699814,1.4402276277542114,2.375459909439087,1.9214857816696167,4.550919055938721,1.103879451751709
VI,500,0,0,0,0,6,10,0.46299999952316284,0.21598486602306366,-0.06737461686134338,1.3886793851852417,2.262589693069458,1.897325873374939,4.300337314605713,0.925669252872467
VI,500,1,1,3,8,14,1,0.5329999923706055,0.2435467392206192,0.06990208476781845,1.3863105773925781,2.525204658508301,1.1086243391036987,2.7990880012512207,0.6845061182975769
VI,500,1,1,2,7,13,4,0.5180000066757202,0.2348906397819519,0.047766655683517456,1.3739122152328491,2.205143928527832,0.5886939764022827,1.2915347814559937,0.3036401569843292
VI,500,1,1,0,5,11,5,0.5170000195503235,0.2430802285671234,0.08222676813602448,1.3867062330245972,2.162726640701294,0.4510554075241089,0.9812169075012207,0.2270181030035019
VI,500,1,1,1,6,12,6,0.5149999856948853,0.23583149909973145,0.02692272886633873,1.4122304916381836,2.2711360454559326,0.4920550584793091,1.1152573823928833,0.25166377425193787
VI,500,1,1,4,9,15,9,0.4909999966621399,0.2132754772901535,-0.020528996363282204,1.3250032663345337,2.033205270767212,0.41145947575569153,0.8460530042648315,0.17506103217601776
VI,750,0,0,4,4,10,2,0.9990000128746033,0.6570024490356445,1.5055183172225952,0.4974781572818756,2.4666178226470947,1.9218260049819946,4.746487140655518,3.0735225677490234
VI,750,0,0,1,1,7,3,0.984000027179718,0.4323407709598541,0.9517130255699158,0.5178593993186951,2.294238567352295,1.819305181503296,4.177798748016357,1.7920924425125122
VI,750,0,0,0,0,6,4,0.859000027179718,0.2764046788215637,0.5863605737686157,0.618253231048584,2.2172207832336426,1.678383231163025,3.70436429977417,0.9929327368736267
VI,750,0,0,2,2,8,5,0.703000009059906,0.23262260854244232,0.35806363821029663,0.800996720790863,2.1972930431365967,1.7055847644805908,3.756805181503296,0.8811236619949341
VI,750,0,0,3,3,9,8,0.5139999985694885,0.11923081427812576,0.011458524502813816,0.738858163356781,2.202986717224121,1.7022420167922974,3.748731851577759,0.43691638112068176
VI,750,1,1,3,8,14,1,1.0,0.7986075282096863,2.0572290420532227,0.3630252480506897,2.484642744064331,1.5194623470306396,3.7680137157440186,3.0101218223571777
VI,750,1,1,1,6,12,6,0.5789999961853027,0.15308718383312225,0.11451169848442078,0.7973980903625488,2.130727529525757,0.6150174736976624,1.3107936382293701,0.19317211210727692
VI,750,1,1,0,5,11,7,0.5659999847412109,0.17127948999404907,0.12087839096784592,0.8649705648422241,2.0027682781219482,0.4434216618537903,0.8903434872627258,0.15267528593540192
VI,750,1,1,4,9,15,9,0.4569999873638153,0.12133894115686417,-0.08010092377662659,0.8343931436538696,2.022599697113037,0.4931820034980774,0.9865795373916626,0.11773490905761719
VI,750,1,1,2,7,13,10,0.4320000112056732,0.10195890814065933,-0.1565723717212677,0.7802843451499939,2.082399845123291,0.469206839799881,0.9717041254043579,0.10073412954807281
VI,1000,0,0,4,4,10,1,1.0,0.5430712699890137,1.127952218055725,0.27935704588890076,2.372889757156372,1.8290647268295288,4.347158432006836,2.3361799716949463
VI,1000,0,0,0,0,6,3,0.1379999965429306,0.004803953226655722,-0.7936034798622131,0.7228786945343018,2.444605827331543,2.123619318008423,5.197089672088623,0.026394840329885483
VI,1000,0,0,2,2,8,4,0.13699999451637268,0.004489934537559748,-0.7118980884552002,0.6646290421485901,2.493267774581909,2.0783355236053467,5.177630424499512,0.02452801913022995
VI,1000,0,0,1,1,7,6,0.10400000214576721,0.002444668672978878,-0.8227230310440063,0.6724815368652344,2.4392619132995605,2.0299346446990967,4.962421417236328,0.011620812118053436
VI,1000,0,0,3,3,9,7,0.09700000286102295,0.0023914307821542025,-0.7920230031013489,0.6686319708824158,2.4355478286743164,2.1439406871795654,5.199344635009766,0.01182555127888918
VI,1000,1,1,3,8,14,2,1.0,0.7367311716079712,1.7115130424499512,0.26375317573547363,2.780123472213745,1.930769920349121,5.349640846252441,3.9382388591766357
VI,1000,1,1,0,5,11,5,0.11900000274181366,0.004530109465122223,-0.8296838402748108,0.7254427671432495,2.328575611114502,0.6871916651725769,1.6209492683410645,0.007085431832820177
VI,1000,1,1,1,6,12,8,0.06800000369548798,0.0015128954546526074,-0.8042210340499878,0.6648063063621521,2.3217837810516357,0.7690513134002686,1.811366319656372,0.003210458206012845
VI,1000,1,1,2,7,13,9,0.06300000101327896,0.0014466997236013412,-0.9213560223579407,0.6698483824729919,2.283555269241333,0.7186815142631531,1.640099287033081,0.0019395521376281977
VI,1000,1,1,4,9,15,10,0.0560000017285347,0.0014155814424157143,-0.9692083597183228,0.6922643780708313,2.258549213409424,0.7452296018600464,1.6728765964508057,0.0019500168273225427
VI,1250,0,0,4,4,10,1,1.0,0.5140647292137146,1.0499439239501953,0.20927785336971283,2.4180657863616943,1.805530071258545,4.364719867706299,2.23537540435791
VI,1250,0,0,2,2,8,5,0.09200000017881393,0.0018344612326472998,-0.8455530405044556,0.6999013423919678,2.4566166400909424,2.060283899307251,5.062880516052246,0.010006338357925415
VI,1250,0,0,1,1,7,7,0.05299999937415123,0.0007930565043352544,-0.8864330649375916,0.6793272495269775,2.476316213607788,2.024656295776367,4.983639717102051,0.00406690314412117
VI,1250,0,0,3,3,9,8,0.03999999910593033,0.00028446674696169794,-0.9736246466636658,0.6980292201042175,2.4159932136535645,2.0498898029327393,4.951586723327637,0.0014951560879126191
VI,1250,0,0,0,0,6,10,0.03799999877810478,0.0004941676161251962,-0.9248027205467224,0.6796542406082153,2.5012857913970947,2.0627551078796387,5.163476467132568,0.0025303803849965334
VI,1250,1,1,3,8,14,2,1.0,0.7455872893333435,1.7422242164611816,0.23370306193828583,2.9568445682525635,2.1103153228759766,6.204801082611084,4.618167400360107
VI,1250,1,1,4,9,15,3,0.10000000149011612,0.0022738431580364704,-0.7920533418655396,0.6955855488777161,2.23945951461792,0.7199843525886536,1.6027048826217651,0.003577482420951128
VI,1250,1,1,0,5,11,4,0.09700000286102295,0.002239980734884739,-0.8621188402175903,0.7058253884315491,2.249344825744629,0.709125816822052,1.5889028310775757,0.003277799114584923
VI,1250,1,1,2,7,13,6,0.06700000166893005,0.002067147521302104,-0.9040581583976746,0.7074497938156128,2.2641565799713135,0.7130230069160461,1.6004189252853394,0.0025732715148478746
VI,1250,1,1,1,6,12,9,0.03999999910593033,0.00034039755701087415,-0.9267137050628662,0.6559443473815918,2.280540704727173,0.725121021270752,1.6525111198425293,0.0006403060397133231
VI,1500,0,0,4,4,10,1,1.0,0.5382238626480103,1.1054028272628784,0.226090669631958,2.3765759468078613,1.8078935146331787,4.292816638946533,2.287050724029541
VI,1500,0,0,3,3,9,6,0.061000000685453415,0.0011929624015465379,-0.913532018661499,0.6733949184417725,2.4793128967285156,2.0766937732696533,5.1487345695495605,0.005064322147518396
VI,1500,0,0,1,1,7,7,0.0560000017285347,0.000690642511472106,-0.9419137835502625,0.6834455132484436,2.4889447689056396,2.0398645401000977,5.054009914398193,0.003574306145310402
VI,1500,0,0,2,2,8,8,0.05400000140070915,0.0005521750426851213,-0.9103294610977173,0.6654946208000183,2.4772555828094482,2.07204008102417,5.128536224365234,0.002806177129969001
VI,1500,0,0,0,0,6,10,0.027000000700354576,0.00013912192662246525,-0.9777612686157227,0.6741921305656433,2.491725444793701,2.0568833351135254,5.135138988494873,0.0007348263170570135
VI,1500,1,1,3,8,14,2,1.0,0.747452974319458,1.7494630813598633,0.22823326289653778,2.9830238819122314,2.246868848800659,6.676097393035889,4.981796741485596
VI,1500,1,1,4,9,15,3,0.11100000143051147,0.00418240437284112,-0.7742277979850769,0.6837686896324158,2.252687454223633,0.7013460397720337,1.5861835479736328,0.006867934484034777
VI,1500,1,1,0,5,11,4,0.10000000149011612,0.003152997698634863,-0.8520001173019409,0.6977784633636475,2.284761428833008,0.6850886940956116,1.5776134729385376,0.0050321477465331554
VI,1500,1,1,1,6,12,5,0.09799999743700027,0.002457857131958008,-0.8228039741516113,0.6685165166854858,2.299762487411499,0.7353689670562744,1.7062417268753052,0.004086615983396769
VI,1500,1,1,2,7,13,9,0.052000001072883606,0.0006971721886657178,-0.8867260813713074,0.6383748054504395,2.2591795921325684,0.6794968843460083,1.5261919498443604,0.000846052193082869
VI,1750,0,0,4,4,10,1,1.0,0.498259961605072,1.02395761013031,0.2428855150938034,2.493767738342285,1.8623850345611572,4.642779350280762,2.3006980419158936
VI,1750,0,0,2,2,8,6,0.06599999964237213,0.0012718791840597987,-0.880047619342804,0.6832767128944397,2.473822832107544,2.0345332622528076,5.02241325378418,0.005779622122645378
VI,1750,0,0,3,3,9,7,0.06199999898672104,0.0010672329226508737,-0.8787536025047302,0.7008278369903564,2.4666738510131836,2.038297414779663,5.0075883865356445,0.005698493216186762
VI,1750,0,0,0,0,6,9,0.04699999839067459,0.0005417924257926643,-0.936366856098175,0.6698573231697083,2.4821853637695312,2.0462653636932373,5.0742292404174805,0.002539273351430893
VI,1750,0,0,1,1,7,10,0.03799999877810478,0.0007139776716940105,-0.9551516771316528,0.6922571659088135,2.475424289703369,2.0043015480041504,4.984627723693848,0.00390356732532382
VI,1750,1,1,3,8,14,2,1.0,0.7475133538246155,1.7575452327728271,0.25747597217559814,3.008516788482666,2.247147798538208,6.732720851898193,5.026108741760254
VI,1750,1,1,4,9,15,3,0.08799999952316284,0.0017881785752251744,-0.9280664324760437,0.7330039143562317,2.2507100105285645,0.7046546339988708,1.5870550870895386,0.0029071327298879623
VI,1750,1,1,0,5,11,4,0.07900000363588333,0.0014057755470275879,-0.872850775718689,0.7049154043197632,2.261598587036133,0.7242708802223206,1.6484171152114868,0.002756488509476185
VI,1750,1,1,1,6,12,5,0.06800000369548798,0.0009467289200983942,-0.889037549495697,0.6743373274803162,2.2543184757232666,0.7492164373397827,1.6750484704971313,0.001917258370667696
VI,1750,1,1,2,7,13,8,0.05400000140070915,0.0009235123870894313,-0.892511785030365,0.6563622951507568,2.259432077407837,0.7460455298423767,1.6530311107635498,0.0014519274700433016
VI,2000,0,0,4,4,10,1,1.0,0.5187427997589111,1.068488359451294,0.2504238486289978,2.4829933643341064,1.8752014636993408,4.64608097076416,2.388826608657837
VI,2000,0,0,1,1,7,5,0.09600000083446503,0.0018184573855251074,-0.854491651058197,0.7129254937171936,2.459068775177002,2.0491578578948975,5.034509658813477,0.008247457444667816
VI,2000,0,0,0,0,6,6,0.07800000160932541,0.0008198205032385886,-0.85407555103302,0.6681551933288574,2.496041774749756,2.069039821624756,5.154452800750732,0.0037519759498536587
VI,2000,0,0,3,3,9,8,0.07000000029802322,0.0006177669856697321,-0.8234397172927856,0.6319013833999634,2.555649995803833,2.0683443546295166,5.279247283935547,0.0030133831314742565
VI,2000,0,0,2,2,8,9,0.06199999898672104,0.0009233586024492979,-0.8585703372955322,0.6609605550765991,2.513246536254883,2.079665184020996,5.224484920501709,0.005117292515933514
VI,2000,1,1,3,8,14,2,1.0,0.7554473280906677,1.7907453775405884,0.2454829216003418,3.0155932903289795,2.2615411281585693,6.789864540100098,5.1202311515808105
VI,2000,1,1,2,7,13,3,0.15700000524520874,0.004975780379027128,-0.7063329815864563,0.7031079530715942,2.285083055496216,0.7318839430809021,1.6726940870285034,0.008148872293531895
VI,2000,1,1,1,6,12,4,0.12300000339746475,0.00240969262085855,-0.7763041853904724,0.7092276215553284,2.270587682723999,0.7775687575340271,1.79766845703125,0.0040173907764256
VI,2000,1,1,0,5,11,7,0.07699999958276749,0.0012743518454954028,-0.8923499584197998,0.6955162286758423,2.295450448989868,0.713710367679596,1.6342482566833496,0.0016056993044912815
VI,2000,1,1,4,9,15,10,0.05299999937415123,0.0010766293853521347,-0.9465289115905762,0.6935003399848938,2.2888271808624268,0.7212207317352295,1.638561725616455,0.0012552322586998343
