method,epoch,block,layer,unit,global_unit,group_id,posterior_rank,unit_pip,gate_mean,margin_mean,margin_sd,input_slab_norm_mean,output_slab_norm_mean,slab_strength_mean,effective_strength_mean
RaT,750,0,0,0,0,0,5,0.4779999852180481,0.21480794250965118,-0.077040895819664,1.4076087474822998,1.076454520225525,0.4665471911430359,0.5365121960639954,0.11350956559181213
RaT,1000,0,0,2,2,2,1,0.5239999890327454,0.2445191890001297,0.08748748898506165,1.3926358222961426,1.6695733070373535,1.2681835889816284,2.0766193866729736,0.5099729895591736
RaT,1000,0,0,1,1,1,2,0.5070000290870667,0.2245233952999115,0.021668262779712677,1.3867285251617432,0.9804558753967285,0.3861236274242401,0.40233200788497925,0.09218704700469971
RaT,1000,0,0,3,3,3,3,0.5009999871253967,0.2309490293264389,0.027249544858932495,1.4087374210357666,1.0008876323699951,0.41429832577705383,0.40086159110069275,0.08611094206571579
RaT,1000,0,0,0,0,0,4,0.4950000047683716,0.22146110236644745,-0.002263565082103014,1.3364884853363037,1.0133967399597168,0.4866132438182831,0.5609039068222046,0.1270628571510315
RaT,1000,0,0,4,4,4,5,0.4880000054836273,0.20695677399635315,-0.0697980523109436,1.3561406135559082,1.5786550045013428,1.2537062168121338,1.8902623653411865,0.3934497535228729
RaT,1250,0,0,2,2,2,1,1.0,0.8688899874687195,2.689962863922119,0.505436897277832,1.7410778999328613,1.4603912830352783,2.4720423221588135,2.1462018489837646
RaT,1250,0,0,4,4,4,2,1.0,0.8460404872894287,2.4824023246765137,0.5355969667434692,1.7039344310760498,1.47199547290802,2.3882038593292236,2.0123753547668457
RaT,1250,0,0,3,3,3,3,0.9150000214576721,0.549461305141449,1.3807507753372192,1.032239317893982,1.0695608854293823,0.43766215443611145,0.4673099219799042,0.2539723515510559
RaT,1250,0,0,1,1,1,4,0.9020000100135803,0.5355750918388367,1.3041421175003052,0.9978222250938416,1.0611004829406738,0.41929522156715393,0.4803341031074524,0.26015007495880127
RaT,1250,0,0,0,0,0,5,0.8939999938011169,0.5372531414031982,1.328621745109558,1.0580284595489502,1.0661300420761108,0.4562186002731323,0.5188252329826355,0.27616605162620544
RaT,1500,0,0,2,2,2,1,1.0,0.8493213057518005,2.482928991317749,0.4842240810394287,1.7173032760620117,1.5037152767181396,2.4934866428375244,2.1110284328460693
RaT,1500,0,0,4,4,4,2,1.0,0.8207707405090332,2.2673251628875732,0.508062481880188,1.7363111972808838,1.4256924390792847,2.3731822967529297,1.9338490962982178
RaT,1500,0,0,0,0,0,3,0.8690000176429749,0.492289662361145,1.163962960243225,1.0694029331207275,1.0196000337600708,0.5441958904266357,0.5974683165550232,0.2839590013027191
RaT,1500,0,0,3,3,3,4,0.8529999852180481,0.47041580080986023,1.0954768657684326,1.0085479021072388,1.1137442588806152,0.4711754620075226,0.4967552423477173,0.22499707341194153
RaT,1500,0,0,1,1,1,5,0.8389999866485596,0.4563506245613098,1.0210576057434082,1.0451977252960205,0.9828486442565918,0.4484213888645172,0.45572522282600403,0.20060180127620697
RaT,1750,0,0,2,2,2,1,1.0,0.7944861650466919,2.124588966369629,0.5684112906455994,1.904543161392212,1.4643058776855469,2.6941018104553223,2.115710973739624
RaT,1750,0,0,4,4,4,2,1.0,0.7897139191627502,2.071911334991455,0.520428478717804,1.790067434310913,1.4648505449295044,2.4895212650299072,1.9440866708755493
RaT,1750,0,0,0,0,0,3,0.7710000276565552,0.39992767572402954,0.8261927366256714,1.0874346494674683,1.0130356550216675,0.4919731914997101,0.507166862487793,0.18394266068935394
RaT,1750,0,0,3,3,3,4,0.753000020980835,0.3657987117767334,0.7325041890144348,1.0986324548721313,1.1083709001541138,0.4739413559436798,0.48971423506736755,0.17839877307415009
RaT,1750,0,0,1,1,1,5,0.7519999742507935,0.3669698238372803,0.7432698011398315,1.0714085102081299,1.0033422708511353,0.5196484327316284,0.5414881706237793,0.16844087839126587
RaT,2000,0,0,2,2,2,1,1.0,0.7891517281532288,2.0801334381103516,0.547458827495575,1.8309375047683716,1.542333960533142,2.721285104751587,2.1199052333831787
RaT,2000,0,0,4,4,4,2,1.0,0.7629808783531189,1.9251025915145874,0.505788266658783,1.7647478580474854,1.489908218383789,2.4857633113861084,1.8665293455123901
RaT,2000,0,0,1,1,1,3,0.75,0.34167903661727905,0.652315080165863,1.0188376903533936,1.0142008066177368,0.5280467867851257,0.5720288157463074,0.1686069667339325
RaT,2000,0,0,0,0,0,4,0.7450000047683716,0.3597247004508972,0.7173353433609009,1.0846501588821411,1.0523080825805664,0.5137112140655518,0.5586528182029724,0.15679135918617249
RaT,2000,0,0,3,3,3,5,0.7440000176429749,0.3496508300304413,0.6953473091125488,1.043223261833191,0.9949498772621155,0.5219683051109314,0.5017056465148926,0.1570204645395279
RaT,2250,0,0,2,2,2,1,1.0,0.7709982991218567,1.9987043142318726,0.5752742290496826,1.9228155612945557,1.5455870628356934,2.8647568225860596,2.1698803901672363
RaT,2250,0,0,4,4,4,2,1.0,0.7635912895202637,1.9285191297531128,0.5020572543144226,1.7649433612823486,1.48447585105896,2.481111764907837,1.8636025190353394
RaT,2250,0,0,1,1,1,3,0.7239999771118164,0.3172498643398285,0.5904003381729126,1.001733422279358,1.0577625036239624,0.5309633612632751,0.592181921005249,0.14299680292606354
RaT,2250,0,0,3,3,3,4,0.7200000286102295,0.3286314308643341,0.6224191784858704,1.0263757705688477,1.1468905210494995,0.5515151619911194,0.610535204410553,0.16595807671546936
RaT,2250,0,0,0,0,0,5,0.6970000267028809,0.31562379002571106,0.5589441061019897,1.0482479333877563,1.102023959159851,0.5955019593238831,0.6575443744659424,0.14440350234508514
RaT,2500,0,0,2,2,2,1,1.0,0.7785823345184326,2.031984567642212,0.5531459450721741,1.88725745677948,1.5389134883880615,2.8082916736602783,2.1462457180023193
RaT,2500,0,0,4,4,4,2,1.0,0.7305982112884521,1.7769591808319092,0.5042145848274231,1.7807859182357788,1.5271540880203247,2.5782299041748047,1.8427077531814575
RaT,2500,0,0,0,0,0,3,0.6759999990463257,0.30913403630256653,0.5234915614128113,1.094205379486084,1.0617101192474365,0.5209425687789917,0.5743190050125122,0.14135001599788666
RaT,2500,0,0,1,1,1,4,0.6650000214576721,0.27332648634910583,0.42178472876548767,0.9770236611366272,1.182138204574585,0.5624875426292419,0.6921135187149048,0.14360760152339935
RaT,2500,0,0,3,3,3,5,0.6489999890327454,0.2944999039173126,0.48250871896743774,1.0894941091537476,1.121593952178955,0.5732114315032959,0.6234188079833984,0.14893658459186554
