setting,sim_name,seed,n,p,n_active,n_active_target,sigma2,sigma,beta_low,beta_high,data_path,beta_path,out_dir,last_out_dir,active_idx,active_idx0,beta_value,signal_var,outcome_var,snr_actual
simple,simple,413,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_413.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_413_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_413,data/n1000p100/n1000p100_last_output/simple/seed_413,2;4;15;23;66;84;86;90;97;100,1;3;14;22;65;83;85;89;96;99,0.525661826133728,13.90694522857666,14.759698867797852,13.90694522857666
simple,simple,414,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_414.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_414_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_414,data/n1000p100/n1000p100_last_output/simple/seed_414,5;9;10;22;47;50;69;83;88;90,4;8;9;21;46;49;68;82;87;89,0.6939440369606018,8.447200775146484,9.542130470275879,8.447200775146484
simple,simple,415,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_415.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_415_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_415,data/n1000p100/n1000p100_last_output/simple/seed_415,18;20;27;29;41;75;78;86;94;99,17;19;26;28;40;74;77;85;93;98,-0.3778773248195648,18.83552360534668,19.836809158325195,18.83552360534668
simple,simple,416,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_416.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_416_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_416,data/n1000p100/n1000p100_last_output/simple/seed_416,4;17;34;44;46;47;59;79;83;91,3;16;33;43;45;46;58;78;82;90,-0.4205147325992584,22.88919448852539,23.647356033325195,22.88919448852539
simple,simple,417,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_417.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_417_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_417,data/n1000p100/n1000p100_last_output/simple/seed_417,3;5;7;24;46;70;71;88;94;97,2;4;6;23;45;69;70;87;93;96,-0.11326517164707184,16.04966926574707,17.276874542236328,16.04966926574707
simple,simple,418,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_418.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_418_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_418,data/n1000p100/n1000p100_last_output/simple/seed_418,21;23;33;36;37;38;63;67;87;96,20;22;32;35;36;37;62;66;86;95,-0.21437513828277588,13.793805122375488,15.417835235595703,13.793805122375488
simple,simple,419,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_419.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_419_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_419,data/n1000p100/n1000p100_last_output/simple/seed_419,14;15;21;22;30;52;55;56;62;80,13;14;20;21;29;51;54;55;61;79,-0.560694694519043,18.139713287353516,19.504140853881836,18.139713287353516
simple,simple,420,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_420.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_420_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_420,data/n1000p100/n1000p100_last_output/simple/seed_420,6;24;27;42;61;66;69;78;79;100,5;23;26;41;60;65;68;77;78;99,0.41292786598205566,25.29568099975586,26.40827178955078,25.29568099975586
simple,simple,421,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_421.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_421_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_421,data/n1000p100/n1000p100_last_output/simple/seed_421,9;36;37;51;55;80;82;92;95;100,8;35;36;50;54;79;81;91;94;99,-0.026711728423833847,14.064952850341797,14.655084609985352,14.064952850341797
simple,simple,422,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_422.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_422_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_422,data/n1000p100/n1000p100_last_output/simple/seed_422,3;24;28;57;61;68;72;74;82;91,2;23;27;56;60;67;71;73;81;90,-0.36604323983192444,20.97191047668457,22.15256690979004,20.97191047668457
simple,simple,423,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_423.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_423_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_423,data/n1000p100/n1000p100_last_output/simple/seed_423,13;14;22;30;60;73;74;78;83;96,12;13;21;29;59;72;73;77;82;95,-0.13844561576843262,14.34205436706543,15.434359550476074,14.34205436706543
simple,simple,424,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_424.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_424_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_424,data/n1000p100/n1000p100_last_output/simple/seed_424,23;25;34;59;65;69;71;73;82;94,22;24;33;58;64;68;70;72;81;93,-0.45848551392555237,9.856640815734863,10.739080429077148,9.856640815734863
simple,simple,425,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_425.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_425_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_425,data/n1000p100/n1000p100_last_output/simple/seed_425,2;9;21;34;38;39;50;53;63;92,1;8;20;33;37;38;49;52;62;91,-0.9507875442504883,14.455363273620605,15.3446683883667,14.455363273620605
simple,simple,426,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_426.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_426_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_426,data/n1000p100/n1000p100_last_output/simple/seed_426,5;9;20;46;47;53;65;85;91;94,4;8;19;45;46;52;64;84;90;93,0.02601982280611992,22.837984085083008,24.114595413208008,22.837984085083008
simple,simple,427,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_427.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_427_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_427,data/n1000p100/n1000p100_last_output/simple/seed_427,23;30;34;35;37;47;50;71;80;84,22;29;33;34;36;46;49;70;79;83,0.16568802297115326,10.799626350402832,11.889793395996094,10.799626350402832
simple,simple,428,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_428.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_428_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_428,data/n1000p100/n1000p100_last_output/simple/seed_428,4;26;30;34;35;40;43;47;51;68,3;25;29;33;34;39;42;46;50;67,0.3238125145435333,10.93246841430664,11.710042953491211,10.93246841430664
simple,simple,429,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_429.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_429_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_429,data/n1000p100/n1000p100_last_output/simple/seed_429,5;12;17;33;35;37;44;55;82;94,4;11;16;32;34;36;43;54;81;93,-0.6592407822608948,12.36306095123291,13.011402130126953,12.36306095123291
simple,simple,430,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_430.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_430_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_430,data/n1000p100/n1000p100_last_output/simple/seed_430,2;14;17;33;34;38;43;45;48;52,1;13;16;32;33;37;42;44;47;51,0.3432958126068115,12.91208553314209,14.087479591369629,12.91208553314209
simple,simple,431,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_431.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_431_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_431,data/n1000p100/n1000p100_last_output/simple/seed_431,4;15;25;48;49;56;60;64;67;68,3;14;24;47;48;55;59;63;66;67,0.6044452786445618,15.602794647216797,16.48927116394043,15.602794647216797
simple,simple,432,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_432.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_432_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_432,data/n1000p100/n1000p100_last_output/simple/seed_432,1;8;31;37;38;59;65;73;75;76,0;7;30;36;37;58;64;72;74;75,0.6827566027641296,24.089275360107422,24.65463638305664,24.089275360107422
simple,simple,433,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_433.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_433_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_433,data/n1000p100/n1000p100_last_output/simple/seed_433,4;20;26;35;48;56;57;76;77;96,3;19;25;34;47;55;56;75;76;95,-0.09678638726472855,16.4909610748291,17.514856338500977,16.4909610748291
simple,simple,434,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_434.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_434_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_434,data/n1000p100/n1000p100_last_output/simple/seed_434,8;11;47;49;50;52;57;63;70;80,7;10;46;48;49;51;56;62;69;79,-0.6717196106910706,18.42893409729004,19.368152618408203,18.42893409729004
simple,simple,435,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_435.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_435_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_435,data/n1000p100/n1000p100_last_output/simple/seed_435,12;20;29;31;37;40;44;48;67;90,11;19;28;30;36;39;43;47;66;89,0.7662385106086731,18.729232788085938,19.797449111938477,18.729232788085938
simple,simple,436,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_436.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_436_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_436,data/n1000p100/n1000p100_last_output/simple/seed_436,15;28;30;48;49;52;58;78;98;99,14;27;29;47;48;51;57;77;97;98,0.4704224169254303,14.79430866241455,15.839734077453613,14.79430866241455
simple,simple,437,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_437.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_437_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_437,data/n1000p100/n1000p100_last_output/simple/seed_437,11;15;25;42;44;48;56;64;66;76,10;14;24;41;43;47;55;63;65;75,0.10324807465076447,11.40201187133789,12.192974090576172,11.40201187133789
simple,simple,438,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_438.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_438_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_438,data/n1000p100/n1000p100_last_output/simple/seed_438,25;42;68;74;79;81;84;92;94;95,24;41;67;73;78;80;83;91;93;94,0.25551319122314453,16.52618408203125,17.429574966430664,16.52618408203125
simple,simple,439,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_439.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_439_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_439,data/n1000p100/n1000p100_last_output/simple/seed_439,2;7;31;40;53;56;70;77;82;85,1;6;30;39;52;55;69;76;81;84,-0.09417909383773804,15.387067794799805,16.545286178588867,15.387067794799805
simple,simple,440,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_440.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_440_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_440,data/n1000p100/n1000p100_last_output/simple/seed_440,2;3;16;28;32;46;50;63;74;96,1;2;15;27;31;45;49;62;73;95,-0.7471917271614075,22.98064422607422,23.89202308654785,22.98064422607422
simple,simple,441,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_441.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_441_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_441,data/n1000p100/n1000p100_last_output/simple/seed_441,13;38;39;45;58;69;72;81;83;87,12;37;38;44;57;68;71;80;82;86,-0.6392406821250916,16.62872314453125,17.364816665649414,16.62872314453125
simple,simple,442,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_442.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_442_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_442,data/n1000p100/n1000p100_last_output/simple/seed_442,10;17;23;30;50;77;79;94;97;99,9;16;22;29;49;76;78;93;96;98,0.514764666557312,12.568894386291504,13.704233169555664,12.568894386291504
simple,simple,443,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_443.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_443_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_443,data/n1000p100/n1000p100_last_output/simple/seed_443,9;16;26;28;34;72;74;76;89;100,8;15;25;27;33;71;73;75;88;99,0.4200471043586731,18.2376651763916,18.72799301147461,18.2376651763916
simple,simple,444,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_444.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_444_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_444,data/n1000p100/n1000p100_last_output/simple/seed_444,16;22;24;37;45;49;50;79;84;98,15;21;23;36;44;48;49;78;83;97,0.3117440342903137,17.143972396850586,18.217323303222656,17.143972396850586
simple,simple,445,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_445.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_445_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_445,data/n1000p100/n1000p100_last_output/simple/seed_445,7;12;19;28;36;58;67;70;82;89,6;11;18;27;35;57;66;69;81;88,-0.9683313369750977,17.24650764465332,18.285764694213867,17.24650764465332
simple,simple,446,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_446.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_446_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_446,data/n1000p100/n1000p100_last_output/simple/seed_446,7;16;22;33;43;63;69;73;76;88,6;15;21;32;42;62;68;72;75;87,-0.5189905762672424,17.670265197753906,18.87194061279297,17.670265197753906
simple,simple,447,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_447.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_447_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_447,data/n1000p100/n1000p100_last_output/simple/seed_447,2;8;15;18;25;26;34;86;95;99,1;7;14;17;24;25;33;85;94;98,-0.06455369293689728,15.379303932189941,16.60677146911621,15.379303932189941
simple,simple,448,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_448.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_448_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_448,data/n1000p100/n1000p100_last_output/simple/seed_448,15;34;42;57;66;67;70;87;88;92,14;33;41;56;65;66;69;86;87;91,0.15933772921562195,12.400728225708008,13.655769348144531,12.400728225708008
simple,simple,449,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_449.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_449_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_449,data/n1000p100/n1000p100_last_output/simple/seed_449,3;16;35;36;37;41;59;61;63;79,2;15;34;35;36;40;58;60;62;78,-0.20633132755756378,11.682622909545898,13.097719192504883,11.682622909545898
simple,simple,450,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_450.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_450_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_450,data/n1000p100/n1000p100_last_output/simple/seed_450,3;10;13;15;21;32;40;53;73;82,2;9;12;14;20;31;39;52;72;81,0.409036248922348,19.455446243286133,20.255352020263672,19.455446243286133
simple,simple,451,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_451.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_451_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_451,data/n1000p100/n1000p100_last_output/simple/seed_451,3;12;16;30;33;56;61;88;97;98,2;11;15;29;32;55;60;87;96;97,-0.2509699761867523,14.887434005737305,15.893393516540527,14.887434005737305
simple,simple,452,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_452.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_452_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_452,data/n1000p100/n1000p100_last_output/simple/seed_452,11;13;15;22;30;41;52;58;61;76,10;12;14;21;29;40;51;57;60;75,-0.20200379192829132,9.921734809875488,10.748003959655762,9.921734809875488
simple,simple,453,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_453.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_453_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_453,data/n1000p100/n1000p100_last_output/simple/seed_453,1;26;41;49;58;68;71;74;76;84,0;25;40;48;57;67;70;73;75;83,0.4253718852996826,18.581640243530273,19.849868774414062,18.581640243530273
simple,simple,454,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_454.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_454_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_454,data/n1000p100/n1000p100_last_output/simple/seed_454,17;18;27;29;38;50;66;91;97;100,16;17;26;28;37;49;65;90;96;99,0.3637990355491638,15.277902603149414,16.963781356811523,15.277902603149414
simple,simple,455,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_455.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_455_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_455,data/n1000p100/n1000p100_last_output/simple/seed_455,3;10;12;26;42;46;54;65;71;88,2;9;11;25;41;45;53;64;70;87,0.6167231798171997,18.60344696044922,19.746360778808594,18.60344696044922
simple,simple,456,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_456.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_456_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_456,data/n1000p100/n1000p100_last_output/simple/seed_456,6;11;18;30;53;70;77;88;95;99,5;10;17;29;52;69;76;87;94;98,-0.6909617781639099,18.223588943481445,19.33241844177246,18.223588943481445
simple,simple,457,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_457.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_457_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_457,data/n1000p100/n1000p100_last_output/simple/seed_457,4;7;16;47;59;64;70;75;77;90,3;6;15;46;58;63;69;74;76;89,-0.2711767554283142,16.087512969970703,17.087820053100586,16.087512969970703
simple,simple,458,1000,100,10,10,1.0,1.0,0.3,2.0,data/n1000p100/n1000p100_input/simple/dataframe/seed_458.csv,data/n1000p100/n1000p100_input/simple/beta_true/seed_458_beta_true.csv,data/n1000p100/n1000p100_mcmc_output/simple/seed_458,data/n1000p100/n1000p100_last_output/simple/seed_458,20;22;26;30;33;41;52;59;66;87,19;21;25;29;32;40;51;58;65;86,-0.10220357030630112,18.84355926513672,20.185171127319336,18.84355926513672
