method,epoch,block,layer,unit,global_unit,group_id,posterior_rank,unit_pip,gate_mean,margin_mean,margin_sd,input_slab_norm_mean,output_slab_norm_mean,slab_strength_mean,effective_strength_mean
RaT,1250,0,0,3,3,3,4,0.3889999985694885,0.1722341626882553,-0.1878439337015152,0.7154965996742249,0.9928217530250549,0.24432872235774994,0.24557103216648102,0.05612991377711296
RaT,1250,0,0,1,1,1,5,0.2709999978542328,0.11868056654930115,-0.5169650316238403,0.8664135336875916,1.0370302200317383,0.405631959438324,0.4466501474380493,0.04506447911262512
RaT,1500,0,0,0,0,0,1,1.0,2.2098641395568848,1.4800808429718018,0.13872449100017548,1.3312934637069702,0.8799577355384827,1.1768348217010498,2.57742977142334
RaT,1500,0,0,2,2,2,2,1.0,2.986691474914551,1.7247650623321533,0.10903728753328323,0.8838874101638794,0.7428402304649353,0.6467410922050476,1.9257116317749023
RaT,1500,0,0,4,4,4,3,0.4580000042915344,0.19818750023841858,-0.03911049664020538,0.6550116539001465,1.0874234437942505,0.4414489269256592,0.5351568460464478,0.10379206389188766
RaT,1500,0,0,3,3,3,4,0.3799999952316284,0.07666602730751038,-0.14502859115600586,0.48706287145614624,1.060922622680664,0.4570874571800232,0.4779585599899292,0.038737330585718155
RaT,1500,0,0,1,1,1,5,0.35600000619888306,0.0778665617108345,-0.26413458585739136,0.6147339344024658,1.0364904403686523,0.4980071485042572,0.5286020040512085,0.048896756023168564
RaT,1750,0,0,0,0,0,1,1.0,2.228396415710449,1.4853345155715942,0.14899732172489166,1.2712498903274536,0.8436017036437988,1.075567603111267,2.3412363529205322
RaT,1750,0,0,2,2,2,2,1.0,2.568848133087158,1.6004778146743774,0.0855921059846878,0.9469837546348572,0.8019495606422424,0.7440115213394165,1.9043614864349365
RaT,1750,0,0,3,3,3,3,0.2639999985694885,0.039723534137010574,-0.318121075630188,0.4938030242919922,1.1734404563903809,0.6456549167633057,0.7630062699317932,0.03432563319802284
RaT,1750,0,0,1,1,1,4,0.22300000488758087,0.0299321711063385,-0.42548859119415283,0.5290201306343079,1.1846321821212769,0.6569400429725647,0.7806029319763184,0.023953834548592567
RaT,1750,0,0,4,4,4,5,0.2150000035762787,0.033408306539058685,-0.3977077007293701,0.5008586645126343,1.123292326927185,0.5445374846458435,0.6463002562522888,0.022928772494196892
RaT,2000,0,0,0,0,0,1,1.0,2.135436534881592,1.4494011402130127,0.18629972636699677,1.3158748149871826,0.8473469614982605,1.114603042602539,2.272188186645508
RaT,2000,0,0,2,2,2,2,1.0,2.331786632537842,1.524867296218872,0.08107321709394455,1.0212234258651733,0.8619494438171387,0.8558759689331055,1.9865821599960327
RaT,2000,0,0,4,4,4,3,0.20900000631809235,0.03223973885178566,-0.40983283519744873,0.5097283720970154,1.1472663879394531,0.603882908821106,0.7109965682029724,0.02323167398571968
RaT,2000,0,0,1,1,1,4,0.20100000500679016,0.027663640677928925,-0.43660101294517517,0.524630069732666,1.1601133346557617,0.6650732755661011,0.802783191204071,0.0147209158167243
RaT,2000,0,0,3,3,3,5,0.1899999976158142,0.023712625727057457,-0.4186900556087494,0.48177674412727356,1.1760185956954956,0.6904929280281067,0.8139265179634094,0.02163529023528099
RaT,2250,0,0,0,0,0,1,1.0,2.0249035358428955,1.407470941543579,0.20969825983047485,1.3317291736602783,0.8462340235710144,1.1241953372955322,2.127547264099121
RaT,2250,0,0,2,2,2,2,1.0,2.0984654426574707,1.4459315538406372,0.08806227147579193,1.0827140808105469,0.8856274485588074,0.9254220128059387,1.9292256832122803
RaT,2250,0,0,3,3,3,3,0.21699999272823334,0.03722534328699112,-0.3884427845478058,0.5176603198051453,1.1629066467285156,0.6946167945861816,0.8155080676078796,0.03540284186601639
RaT,2250,0,0,1,1,1,4,0.17100000381469727,0.019967105239629745,-0.48618659377098083,0.5086077451705933,1.1376818418502808,0.7093822956085205,0.8165798187255859,0.012821793556213379
RaT,2250,0,0,4,4,4,5,0.13899999856948853,0.014767576940357685,-0.5147480368614197,0.48041531443595886,1.1187124252319336,0.6484491229057312,0.7312498092651367,0.0121155409142375
RaT,2500,0,0,0,0,0,1,1.0,1.9637408256530762,1.3838826417922974,0.22058604657649994,1.357703447341919,0.8867138624191284,1.1954904794692993,2.172396659851074
RaT,2500,0,0,2,2,2,2,1.0,2.030576705932617,1.4217497110366821,0.09598671644926071,1.1224737167358398,0.902556836605072,0.9729088544845581,1.9567924737930298
RaT,2500,0,0,1,1,1,3,0.21699999272823334,0.029632678255438805,-0.4371887743473053,0.5407427549362183,1.1828662157058716,0.7009864449501038,0.864393949508667,0.017935626208782196
RaT,2500,0,0,3,3,3,4,0.1770000010728836,0.025470823049545288,-0.47947603464126587,0.5332428216934204,1.1853957176208496,0.7217671275138855,0.8700624704360962,0.03534873202443123
RaT,2500,0,0,4,4,4,5,0.1459999978542328,0.014206432737410069,-0.5099847316741943,0.4783121347427368,1.2027584314346313,0.6892393231391907,0.8277583122253418,0.01659671775996685
