setting,sim_name,seed,n,p,n_active,n_active_target,sigma2,sigma,beta_low,beta_high,data_path,beta_path,out_dir,last_out_dir,active_idx,active_idx0,beta_value,signal_var,outcome_var,snr_actual
weak_signal,simple,423,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_423.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_423_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_423,data/n160p100/n160p100_last_output/weak_signal/seed_423,8;14;30;31;32;50;61;64;74;76,7;13;29;30;31;49;60;63;73;75,0.07034149020910263,1.3850810527801514,2.5093977451324463,1.3850810527801514
weak_signal,simple,424,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_424.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_424_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_424,data/n160p100/n160p100_last_output/weak_signal/seed_424,7;24;26;32;41;44;48;71;83;97,6;23;25;31;40;43;47;70;82;96,0.10748827457427979,1.226752519607544,2.4182076454162598,1.226752519607544
weak_signal,simple,425,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_425.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_425_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_425,data/n160p100/n160p100_last_output/weak_signal/seed_425,7;12;30;31;53;56;69;73;88;97,6;11;29;30;52;55;68;72;87;96,-0.1028224378824234,0.8464971780776978,1.703179955482483,0.8464971780776978
weak_signal,simple,426,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_426.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_426_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_426,data/n160p100/n160p100_last_output/weak_signal/seed_426,8;18;26;27;31;68;69;71;82;89,7;17;25;26;30;67;68;70;81;88,0.007092511747032404,1.207554817199707,2.3376011848449707,1.207554817199707
weak_signal,simple,427,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_427.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_427_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_427,data/n160p100/n160p100_last_output/weak_signal/seed_427,10;16;26;29;33;54;60;66;82;93,9;15;25;28;32;53;59;65;81;92,-0.09461164474487305,0.9233325719833374,1.9068851470947266,0.9233325719833374
weak_signal,simple,428,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_428.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_428_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_428,data/n160p100/n160p100_last_output/weak_signal/seed_428,4;13;28;41;56;64;67;83;85;90,3;12;27;40;55;63;66;82;84;89,-0.1166834831237793,1.2441813945770264,2.1125824451446533,1.2441813945770264
weak_signal,simple,429,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_429.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_429_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_429,data/n160p100/n160p100_last_output/weak_signal/seed_429,6;13;30;31;37;41;50;55;61;94,5;12;29;30;36;40;49;54;60;93,0.2904219627380371,1.0102102756500244,1.9520460367202759,1.0102102756500244
weak_signal,simple,430,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_430.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_430_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_430,data/n160p100/n160p100_last_output/weak_signal/seed_430,3;32;35;37;48;53;65;74;79;86,2;31;34;36;47;52;64;73;78;85,0.09791964292526245,1.0139148235321045,1.976763129234314,1.0139148235321045
weak_signal,simple,431,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_431.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_431_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_431,data/n160p100/n160p100_last_output/weak_signal/seed_431,2;9;22;42;53;57;71;73;79;86,1;8;21;41;52;56;70;72;78;85,0.0880308747291565,1.168156385421753,2.1866283416748047,1.168156385421753
weak_signal,simple,432,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_432.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_432_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_432,data/n160p100/n160p100_last_output/weak_signal/seed_432,1;23;34;35;37;44;60;90;92;97,0;22;33;34;36;43;59;89;91;96,-0.20488643646240234,1.37558114528656,2.309312105178833,1.37558114528656
weak_signal,simple,433,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_433.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_433_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_433,data/n160p100/n160p100_last_output/weak_signal/seed_433,31;36;39;52;59;61;75;82;85;87,30;35;38;51;58;60;74;81;84;86,0.09534113854169846,0.8279816508293152,1.7652839422225952,0.8279816508293152
weak_signal,simple,434,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_434.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_434_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_434,data/n160p100/n160p100_last_output/weak_signal/seed_434,9;13;18;40;48;60;67;75;91;99,8;12;17;39;47;59;66;74;90;98,-0.20679135620594025,1.2335723638534546,2.1172194480895996,1.2335723638534546
weak_signal,simple,435,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_435.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_435_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_435,data/n160p100/n160p100_last_output/weak_signal/seed_435,27;34;47;58;59;71;80;84;98;100,26;33;46;57;58;70;79;83;97;99,0.022626833990216255,1.2158105373382568,2.074108123779297,1.2158105373382568
weak_signal,simple,436,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_436.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_436_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_436,data/n160p100/n160p100_last_output/weak_signal/seed_436,1;21;27;47;59;71;76;84;92;93,0;20;26;46;58;70;75;83;91;92,-0.15656444430351257,1.226508378982544,2.056809425354004,1.226508378982544
weak_signal,simple,437,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_437.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_437_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_437,data/n160p100/n160p100_last_output/weak_signal/seed_437,8;16;23;29;48;57;60;69;92;95,7;15;22;28;47;56;59;68;91;94,-0.05912154167890549,0.8526937365531921,1.6434990167617798,0.8526937365531921
weak_signal,simple,438,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_438.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_438_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_438,data/n160p100/n160p100_last_output/weak_signal/seed_438,5;13;26;37;67;71;79;84;86;92,4;12;25;36;66;70;78;83;85;91,0.11689367145299911,1.0966014862060547,1.8318755626678467,1.0966014862060547
weak_signal,simple,439,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_439.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_439_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_439,data/n160p100/n160p100_last_output/weak_signal/seed_439,16;27;33;39;40;56;62;74;85;100,15;26;32;38;39;55;61;73;84;99,-0.09537398815155029,0.7657608985900879,1.6232960224151611,0.7657608985900879
weak_signal,simple,440,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_440.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_440_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_440,data/n160p100/n160p100_last_output/weak_signal/seed_440,5;17;32;34;59;60;62;68;81;91,4;16;31;33;58;59;61;67;80;90,-0.11443309485912323,0.7494736909866333,1.589003324508667,0.7494736909866333
weak_signal,simple,441,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_441.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_441_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_441,data/n160p100/n160p100_last_output/weak_signal/seed_441,28;31;36;41;45;49;50;77;85;96,27;30;35;40;44;48;49;76;84;95,-0.14655832946300507,0.9484138488769531,2.003502607345581,0.9484138488769531
weak_signal,simple,442,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_442.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_442_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_442,data/n160p100/n160p100_last_output/weak_signal/seed_442,14;20;27;32;42;69;80;83;86;99,13;19;26;31;41;68;79;82;85;98,-0.027648722752928734,1.2286465167999268,2.218377113342285,1.2286465167999268
weak_signal,simple,443,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_443.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_443_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_443,data/n160p100/n160p100_last_output/weak_signal/seed_443,8;9;17;18;19;36;66;72;78;83,7;8;16;17;18;35;65;71;77;82,-0.10471457242965698,0.6881757974624634,1.6254552602767944,0.6881757974624634
weak_signal,simple,444,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_444.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_444_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_444,data/n160p100/n160p100_last_output/weak_signal/seed_444,10;28;35;36;38;67;68;73;74;85,9;27;34;35;37;66;67;72;73;84,-0.12167880684137344,1.807176947593689,3.0290560722351074,1.807176947593689
weak_signal,simple,445,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_445.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_445_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_445,data/n160p100/n160p100_last_output/weak_signal/seed_445,27;40;50;52;54;61;68;69;85;94,26;39;49;51;53;60;67;68;84;93,-0.25893551111221313,1.2322760820388794,2.2999539375305176,1.2322760820388794
weak_signal,simple,446,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_446.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_446_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_446,data/n160p100/n160p100_last_output/weak_signal/seed_446,10;21;30;32;40;41;45;53;85;99,9;20;29;31;39;40;44;52;84;98,0.021955709904432297,1.042949914932251,1.8283698558807373,1.042949914932251
weak_signal,simple,447,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_447.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_447_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_447,data/n160p100/n160p100_last_output/weak_signal/seed_447,12;19;47;48;59;60;65;77;89;98,11;18;46;47;58;59;64;76;88;97,0.0703217163681984,1.0031003952026367,2.1735434532165527,1.0031003952026367
weak_signal,simple,448,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_448.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_448_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_448,data/n160p100/n160p100_last_output/weak_signal/seed_448,1;4;7;21;25;26;58;65;67;71,0;3;6;20;24;25;57;64;66;70,0.06378082185983658,1.00534188747406,2.103093147277832,1.00534188747406
weak_signal,simple,449,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_449.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_449_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_449,data/n160p100/n160p100_last_output/weak_signal/seed_449,4;11;14;32;41;48;69;70;75;80,3;10;13;31;40;47;68;69;74;79,-0.10519721359014511,0.8206893801689148,1.6214240789413452,0.8206893801689148
weak_signal,simple,450,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_450.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_450_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_450,data/n160p100/n160p100_last_output/weak_signal/seed_450,17;24;26;35;40;44;54;61;80;87,16;23;25;34;39;43;53;60;79;86,-0.20795850455760956,1.0297542810440063,1.8527565002441406,1.0297542810440063
weak_signal,simple,451,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_451.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_451_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_451,data/n160p100/n160p100_last_output/weak_signal/seed_451,2;20;22;24;47;50;74;76;78;81,1;19;21;23;46;49;73;75;77;80,-0.03336413949728012,0.9388566017150879,2.0315158367156982,0.9388566017150879
weak_signal,simple,452,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_452.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_452_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_452,data/n160p100/n160p100_last_output/weak_signal/seed_452,11;12;35;59;62;67;78;84;88;90,10;11;34;58;61;66;77;83;87;89,-0.17201335728168488,0.5123505592346191,1.7469123601913452,0.5123505592346191
weak_signal,simple,453,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_453.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_453_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_453,data/n160p100/n160p100_last_output/weak_signal/seed_453,8;34;40;44;47;83;87;93;94;97,7;33;39;43;46;82;86;92;93;96,-0.007027193903923035,1.0048398971557617,1.8406836986541748,1.0048398971557617
weak_signal,simple,454,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_454.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_454_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_454,data/n160p100/n160p100_last_output/weak_signal/seed_454,8;56;57;59;77;78;79;81;89;97,7;55;56;58;76;77;78;80;88;96,0.13149604201316833,1.0762263536453247,1.554187297821045,1.0762263536453247
weak_signal,simple,455,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_455.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_455_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_455,data/n160p100/n160p100_last_output/weak_signal/seed_455,3;18;22;27;42;46;62;65;78;90,2;17;21;26;41;45;61;64;77;89,0.05334945768117905,0.7905275821685791,1.6058733463287354,0.7905275821685791
weak_signal,simple,456,160,100,10,10,1.0,1.0,0.1,0.5,data/n160p100/n160p100_input/weak_signal/dataframe/seed_456.csv,data/n160p100/n160p100_input/weak_signal/beta_true/seed_456_beta_true.csv,data/n160p100/n160p100_mcmc_output/weak_signal/seed_456,data/n160p100/n160p100_last_output/weak_signal/seed_456,3;6;22;36;37;43;53;68;94;95,2;5;21;35;36;42;52;67;93;94,0.04419520124793053,1.2489820718765259,2.293888568878174,1.2489820718765259
