setting,sim_name,seed,n,p,n_active,n_active_target,sigma2,sigma,beta_low,beta_high,data_path,beta_path,out_dir,last_out_dir,active_idx,active_idx0,beta_value,signal_var,outcome_var,snr_actual
low_snr,simple,425,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_425.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_425_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_425,data/n160p100/n160p100_last_output/low_snr/seed_425,7;12;30;31;53;56;69;73;88;97,6;11;29;30;52;55;68;72;87;96,-0.3869953453540802,12.700695991516113,21.190153121948242,1.2700695991516113
low_snr,simple,426,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_426.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_426_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_426,data/n160p100/n160p100_last_output/low_snr/seed_426,8;18;26;27;31;68;69;71;82;89,7;17;25;26;30;67;68;70;81;88,0.03014317713677883,18.5333309173584,30.03937339782715,1.85333309173584
low_snr,simple,427,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_427.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_427_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_427,data/n160p100/n160p100_last_output/low_snr/seed_427,10;16;26;29;33;54;60;66;82;93,9;15;25;28;32;53;59;65;81;92,-0.3770994246006012,13.762660026550293,23.620704650878906,1.3762660026550293
low_snr,simple,428,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_428.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_428_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_428,data/n160p100/n160p100_last_output/low_snr/seed_428,4;13;28;41;56;64;67;83;85;90,3;12;27;40;55;63;66;82;84;89,-0.4459047317504883,18.904743194580078,27.463708877563477,1.8904743194580078
low_snr,simple,429,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_429.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_429_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_429,data/n160p100/n160p100_last_output/low_snr/seed_429,6;13;30;31;37;41;50;55;61;94,5;12;29;30;36;40;49;54;60;93,1.1092933416366577,15.24280071258545,24.724998474121094,1.524280071258545
low_snr,simple,430,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_430.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_430_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_430,data/n160p100/n160p100_last_output/low_snr/seed_430,3;32;35;37;48;53;65;74;79;86,2;31;34;36;47;52;64;73;78;85,0.39115849137306213,15.07677173614502,24.388118743896484,1.507677173614502
low_snr,simple,431,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_431.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_431_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_431,data/n160p100/n160p100_last_output/low_snr/seed_431,2;9;22;42;53;57;71;73;79;86,1;8;21;41;52;56;70;72;78;85,0.34913119673728943,17.83243751525879,27.802148818969727,1.783243751525879
low_snr,simple,432,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_432.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_432_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_432,data/n160p100/n160p100_last_output/low_snr/seed_432,1;23;34;35;37;44;60;90;92;97,0;22;33;34;36;43;59;89;91;96,-0.7957674264907837,21.222423553466797,30.56317138671875,2.1222423553466796
low_snr,simple,433,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_433.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_433_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_433,data/n160p100/n160p100_last_output/low_snr/seed_433,31;36;39;52;59;61;75;82;85;87,30;35;38;51;58;60;74;81;84;86,0.3801997900009155,12.126916885375977,21.434858322143555,1.2126916885375976
low_snr,simple,434,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_434.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_434_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_434,data/n160p100/n160p100_last_output/low_snr/seed_434,9;13;18;40;48;60;67;75;91;99,8;12;17;39;47;59;66;74;90;98,-0.8038633465766907,18.819602966308594,27.46087646484375,1.8819602966308593
low_snr,simple,435,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_435.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_435_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_435,data/n160p100/n160p100_last_output/low_snr/seed_435,27;34;47;58;59;71;80;84;98;100,26;33;46;57;58;70;79;83;97;99,0.07116402685642242,18.43486976623535,27.273035049438477,1.8434869766235351
low_snr,simple,436,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_436.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_436_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_436,data/n160p100/n160p100_last_output/low_snr/seed_436,1;21;27;47;59;71;76;84;92;93,0;20;26;46;58;70;75;83;91;92,-0.6153989434242249,18.723575592041016,26.5098934173584,1.8723575592041015
low_snr,simple,437,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_437.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_437_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_437,data/n160p100/n160p100_last_output/low_snr/seed_437,8;16;23;29;48;57;60;69;92;95,7;15;22;28;47;56;59;68;91;94,-0.226266548037529,12.60955810546875,20.004674911499023,1.260955810546875
low_snr,simple,438,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_438.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_438_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_438,data/n160p100/n160p100_last_output/low_snr/seed_438,5;13;26;37;67;71;79;84;86;92,4;12;25;36;66;70;78;83;85;91,0.4717980921268463,16.48138999938965,23.31643295288086,1.6481389999389648
low_snr,simple,439,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_439.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_439_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_439,data/n160p100/n160p100_last_output/low_snr/seed_439,16;27;33;39;40;56;62;74;85;100,15;26;32;38;39;55;61;73;84;99,-0.38033953309059143,11.382964134216309,19.725040435791016,1.138296413421631
low_snr,simple,440,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_440.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_440_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_440,data/n160p100/n160p100_last_output/low_snr/seed_440,5;17;32;34;59;60;62;68;81;91,4;16;31;33;58;59;61;67;80;90,-0.43634071946144104,11.357856750488281,19.435100555419922,1.1357856750488282
low_snr,simple,441,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_441.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_441_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_441,data/n160p100/n160p100_last_output/low_snr/seed_441,28;31;36;41;45;49;50;77;85;96,27;30;35;40;44;48;49;76;84;95,-0.5728729367256165,14.266721725463867,24.71681022644043,1.4266721725463867
low_snr,simple,442,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_442.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_442_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_442,data/n160p100/n160p100_last_output/low_snr/seed_442,14;20;27;32;42;69;80;83;86;99,13;19;26;31;41;68;79;82;85;98,-0.09250707924365997,18.571170806884766,28.445301055908203,1.8571170806884765
low_snr,simple,443,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_443.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_443_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_443,data/n160p100/n160p100_last_output/low_snr/seed_443,8;9;17;18;19;36;66;72;78;83,7;8;16;17;18;35;65;71;77;82,-0.3950369358062744,10.08669662475586,19.260404586791992,1.008669662475586
low_snr,simple,444,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_444.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_444_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_444,data/n160p100/n160p100_last_output/low_snr/seed_444,10;28;35;36;38;67;68;73;74;85,9;27;34;35;37;66;67;72;73;84,-0.467134952545166,28.228687286376953,41.19258499145508,2.8228687286376952
low_snr,simple,445,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_445.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_445_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_445,data/n160p100/n160p100_last_output/low_snr/seed_445,27;40;50;52;54;61;68;69;85;94,26;39;49;51;53;60;67;68;84;93,-1.0254758596420288,19.085397720336914,30.070598602294922,1.9085397720336914
low_snr,simple,446,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_446.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_446_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_446,data/n160p100/n160p100_last_output/low_snr/seed_446,10;21;30;32;40;41;45;53;85;99,9;20;29;31;39;40;44;52;84;98,0.09331177175045013,16.004291534423828,24.01412582397461,1.600429153442383
low_snr,simple,447,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_447.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_447_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_447,data/n160p100/n160p100_last_output/low_snr/seed_447,12;19;47;48;59;60;65;77;89;98,11;18;46;47;58;59;64;76;88;97,0.27386727929115295,15.132591247558594,27.2745418548584,1.5132591247558593
low_snr,simple,448,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_448.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_448_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_448,data/n160p100/n160p100_last_output/low_snr/seed_448,1;4;7;21;25;26;58;65;67;71,0;3;6;20;24;25;57;64;66;70,0.24606844782829285,15.020426750183105,26.147241592407227,1.5020426750183105
low_snr,simple,449,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_449.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_449_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_449,data/n160p100/n160p100_last_output/low_snr/seed_449,4;11;14;32;41;48;69;70;75;80,3;10;13;31;40;47;68;69;74;79,-0.4220882058143616,12.23427677154541,19.989452362060547,1.223427677154541
low_snr,simple,450,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_450.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_450_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_450,data/n160p100/n160p100_last_output/low_snr/seed_450,17;24;26;35;40;44;54;61;80;87,16;23;25;34;39;43;53;60;79;86,-0.8088237643241882,15.598409652709961,23.672996520996094,1.5598409652709961
low_snr,simple,451,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_451.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_451_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_451,data/n160p100/n160p100_last_output/low_snr/seed_451,2;20;22;24;47;50;74;76;78;81,1;19;21;23;46;49;73;75;77;80,-0.11679758876562119,13.963010787963867,25.129968643188477,1.3963010787963868
low_snr,simple,452,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_452.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_452_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_452,data/n160p100/n160p100_last_output/low_snr/seed_452,11;12;35;59;62;67;78;84;88;90,10;11;34;58;61;66;77;83;87;89,-0.6560568809509277,7.498819828033447,19.986427307128906,0.7498819828033447
low_snr,simple,453,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_453.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_453_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_453,data/n160p100/n160p100_last_output/low_snr/seed_453,8;34;40;44;47;83;87;93;94;97,7;33;39;43;46;82;86;92;93;96,-0.004865586757659912,15.323883056640625,23.40067481994629,1.5323883056640626
low_snr,simple,454,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_454.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_454_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_454,data/n160p100/n160p100_last_output/low_snr/seed_454,8;56;57;59;77;78;79;81;89;97,7;55;56;58;76;77;78;80;88;96,0.5088582038879395,16.379329681396484,20.134449005126953,1.6379329681396484
low_snr,simple,455,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_455.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_455_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_455,data/n160p100/n160p100_last_output/low_snr/seed_455,3;18;22;27;42;46;62;65;78;90,2;17;21;26;41;45;61;64;77;89,0.17673519253730774,11.8662748336792,19.888418197631836,1.18662748336792
low_snr,simple,456,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_456.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_456_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_456,data/n160p100/n160p100_last_output/low_snr/seed_456,3;6;22;36;37;43;53;68;94;95,2;5;21;35;36;42;52;67;93;94,0.18782953917980194,18.977359771728516,29.508869171142578,1.8977359771728515
low_snr,simple,457,160,100,10,10,10.0,3.1622776601683795,0.3,2.0,data/n160p100/n160p100_input/low_snr/dataframe/seed_457.csv,data/n160p100/n160p100_input/low_snr/beta_true/seed_457_beta_true.csv,data/n160p100/n160p100_mcmc_output/low_snr/seed_457,data/n160p100/n160p100_last_output/low_snr/seed_457,2;15;36;40;42;53;66;82;86;93,1;14;35;39;41;52;65;81;85;92,0.37848398089408875,12.939338684082031,21.062583923339844,1.2939338684082031
