method,epoch,block,layer,unit,global_unit,group_id,posterior_rank,unit_pip,gate_mean,margin_mean,margin_sd,input_slab_norm_mean,output_slab_norm_mean,slab_strength_mean,effective_strength_mean
RaT,1250,0,0,0,0,0,3,0.38199999928474426,0.15106700360774994,-0.1772584766149521,0.5737138986587524,1.0100549459457397,0.4540148377418518,0.5018234848976135,0.08373630791902542
RaT,1250,0,0,3,3,3,4,0.3619999885559082,0.16878868639469147,-0.22192417085170746,0.6645838022232056,1.0799121856689453,0.5342416763305664,0.565703809261322,0.09450776875019073
RaT,1250,0,0,1,1,1,5,0.2750000059604645,0.0978909581899643,-0.34763407707214355,0.5818966627120972,1.0815006494522095,0.5473830699920654,0.6256060600280762,0.06951981782913208
RaT,1500,0,0,2,2,2,1,1.0,1.4431434869766235,1.4431434869766235,0.1668493151664734,1.4633493423461914,1.074326992034912,1.51749587059021,2.1658716201782227
RaT,1500,0,0,4,4,4,2,1.0,1.2339826822280884,1.2339826822280884,0.27047857642173767,1.4948320388793945,1.1082204580307007,1.6028350591659546,1.8969030380249023
RaT,1500,0,0,0,0,0,3,0.1809999942779541,0.05999849736690521,-0.5888671875,0.6363438963890076,1.1308006048202515,0.664339542388916,0.7908586263656616,0.04523893818259239
RaT,1500,0,0,3,3,3,4,0.1770000010728836,0.0494217611849308,-0.5345643758773804,0.5576514005661011,1.2200065851211548,0.6475972533226013,0.7228606939315796,0.03320541977882385
RaT,1500,0,0,1,1,1,5,0.13199999928474426,0.03493153303861618,-0.5806899666786194,0.5353431105613708,1.1039907932281494,0.6222456097602844,0.6801422238349915,0.02021307498216629
RaT,1750,0,0,2,2,2,1,1.0,1.3209402561187744,1.3209402561187744,0.19276200234889984,1.4832308292388916,1.105440378189087,1.5945100784301758,2.0681517124176025
RaT,1750,0,0,4,4,4,2,1.0,1.2597821950912476,1.2597821950912476,0.286658376455307,1.5119704008102417,1.1200062036514282,1.624397873878479,1.9469131231307983
RaT,1750,0,0,0,0,0,3,0.27000001072883606,0.10312470048666,-0.42109498381614685,0.6705461144447327,1.0814776420593262,0.6353679299354553,0.6821765303611755,0.06081342697143555
RaT,1750,0,0,1,1,1,4,0.15600000321865082,0.04566122591495514,-0.5805414319038391,0.5597538948059082,1.1102248430252075,0.6401962637901306,0.7138944268226624,0.019270796328783035
RaT,1750,0,0,3,3,3,5,0.10300000011920929,0.02772921696305275,-0.6895828247070312,0.5525776743888855,1.1013567447662354,0.5703926682472229,0.5931330919265747,0.016387436538934708
RaT,2000,0,0,2,2,2,1,1.0,1.376159429550171,1.376159429550171,0.24767442047595978,1.5067158937454224,1.1051288843154907,1.6027319431304932,2.1415956020355225
RaT,2000,0,0,4,4,4,2,1.0,1.4072577953338623,1.4072577953338623,0.38490551710128784,1.5054919719696045,1.1169822216033936,1.5713160037994385,2.0638272762298584
RaT,2000,0,0,0,0,0,3,0.2329999953508377,0.11019060015678406,-0.5004164576530457,0.7373740077018738,1.1751025915145874,0.681212842464447,0.8079318404197693,0.05892086774110794
RaT,2000,0,0,1,1,1,4,0.21400000154972076,0.07898467034101486,-0.5035064220428467,0.6488907337188721,1.159460186958313,0.6835590600967407,0.816527783870697,0.037518586963415146
RaT,2000,0,0,3,3,3,5,0.18000000715255737,0.05574365332722664,-0.5322696566581726,0.568375825881958,1.07377290725708,0.5945990681648254,0.6187422871589661,0.042439401149749756
RaT,2250,0,0,2,2,2,1,1.0,1.3732502460479736,1.3732502460479736,0.273837149143219,1.5053139925003052,1.1434162855148315,1.6533079147338867,2.1893672943115234
RaT,2250,0,0,4,4,4,2,1.0,1.3212816715240479,1.3212816715240479,0.39443114399909973,1.5011967420578003,1.158507227897644,1.6667311191558838,2.037494421005249
RaT,2250,0,0,0,0,0,3,0.26899999380111694,0.11200036853551865,-0.46927034854888916,0.7291257381439209,1.0826901197433472,0.6416938900947571,0.7194247245788574,0.04936377331614494
RaT,2250,0,0,1,1,1,4,0.19499999284744263,0.07326439768075943,-0.5583338141441345,0.6582998037338257,1.1070821285247803,0.6506934762001038,0.7320922613143921,0.0238617192953825
RaT,2250,0,0,3,3,3,5,0.16500000655651093,0.0519937127828598,-0.5248306393623352,0.5545757412910461,1.1136678457260132,0.621107280254364,0.6600962281227112,0.03577621281147003
RaT,2500,0,0,2,2,2,1,1.0,1.3023192882537842,1.3023192882537842,0.2951689660549164,1.5746479034423828,1.0992233753204346,1.681222677230835,2.0991532802581787
RaT,2500,0,0,4,4,4,2,1.0,1.3992615938186646,1.3992615938186646,0.46698102355003357,1.5019447803497314,1.152466893196106,1.6473751068115234,2.0899672508239746
RaT,2500,0,0,0,0,0,3,0.3070000112056732,0.1681349128484726,-0.370811402797699,0.8039460778236389,1.1447416543960571,0.6208643317222595,0.7409283518791199,0.08562489598989487
RaT,2500,0,0,1,1,1,4,0.2529999911785126,0.09397929906845093,-0.4340750575065613,0.6467897891998291,1.202401876449585,0.6645850539207458,0.8205264806747437,0.041875503957271576
RaT,2500,0,0,3,3,3,5,0.24899999797344208,0.0982595831155777,-0.43447840213775635,0.6451897025108337,1.1966475248336792,0.6606841087341309,0.7532138824462891,0.06590940803289413
